tumor_id	mutation_id	region_id	cluster_label	phi	summary_phi	bic_refit_phi	major_cn	minor_cn	multiplicity_estimated	gamma_major	major_call	multiplicity_call	likelihood_model_id	path_reporting_fingerprint	map_path	pre_switch_path_probability	post_switch_path_probability	switch_boundary_ambiguity_probability	posterior_mutant_copy_mass	posterior_effective_multiplicity	map_mutant_copy_mass	map_effective_multiplicity	amplified_mutant_copy_probability	amplified_mutant_copy_call	path_entropy	summary_map_path	summary_pre_switch_path_probability	summary_post_switch_path_probability	summary_switch_boundary_ambiguity_probability	summary_posterior_mutant_copy_mass	summary_posterior_effective_multiplicity	summary_map_mutant_copy_mass	summary_map_effective_multiplicity	summary_amplified_mutant_copy_probability	summary_amplified_mutant_copy_call	summary_path_entropy	path_supported	path_unsupported_reason
exampleTumor1	m142	region2	1	0.9999999612844969	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	1.0000013011997428	1.0000013399152978	0.9999999612844969	1.0	1.3399152979600659e-06	0	1.9459460552361877e-05	1	1.0	0.0	0.0	1.000001314324479	1.0000013399143277	0.9999999744101855	1.0	1.3399143278616661e-06	0	1.9459447433800667e-05	1	
exampleTumor1	m143	region1	1	0.9999999638953496	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9961905926926824	0.0038094073073176513	0.0	1.0017735976185167	1.0017736337872034	0.9999999638953496	1.0	0.0038094073073176513	0	0.02766209389487147	3	0.9961905940003518	0.0038094059996481335	0.0	1.0017736151889538	1.0017736331807399	0.9999999820400683	1.0	0.0038094059996481335	0	0.027662085709367408	1	
exampleTumor1	m143	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.04986759809911991	0.9501324019008801	1.0277637916861928	1.0277637916861928	1.0	1.0	0.04986759809911991	0	0.23269079436810636	3	0.9501323728219011	0.04986762717809895	0.0	1.0277637816480518	1.027763807948337	0.9999999744101855	1.0	0.04986762717809895	0	0.2326909002265455	1	
exampleTumor1	m144	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.0006720756248931408	0.9993279243751069	1.0003129137797255	1.0003129137797255	1.0	1.0	0.0006720756248931408	0	0.0060473033758670575	3	0.9993279241478464	0.0006720758521535688	0.0	1.0003128959195695	1.000312913885121	0.9999999820400683	1.0	0.0006720758521535688	0	0.006047305193408326	1	
exampleTumor1	m144	region2	1	0.999999961284699	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9999475663468487	5.243365315136537e-05	0.0	1.0000291537268522	1.0000291924432834	0.999999961284699	1.0	5.243365315136537e-05	0	0.0006055606070129834	3	0.9999475663695201	5.2433630479934744e-05	0.0	1.0000291668400605	1.000029192430622	0.9999999744101855	1.0	5.2433630479934744e-05	0	0.0006055603678507852	1	
exampleTumor1	m145	region1	1	0.9999999638957205	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9957622454658644	0.004237754534135552	0.0	1.0019730331282524	1.001973069303768	0.9999999638957205	1.0	0.004237754534135552	0	0.030320061729980807	3	0.9957622470375838	0.004237752962416323	0.0	1.0019730505792643	1.0019730685746322	0.9999999820400683	1.0	0.004237752962416323	0	0.03032005205978597	1	
exampleTumor1	m145	region2	1	0.9999999612845263	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9999039886575466	9.601134245342154e-05	0.0	1.0000534156099865	1.0000534543275297	0.9999999612845263	1.0	9.601134245342154e-05	0	0.0010507618994787479	3	0.9999039886970335	9.601130296660294e-05	0.0	1.0000534287142915	1.0000534543054738	0.9999999744101855	1.0	9.601130296660294e-05	0	0.001050761506818014	1	
exampleTumor1	m146	region1	1	0.9999999638997986	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.21779682221978056	0.7822031777802194	0.0	1.3641883592496795	1.3641884084971558	1.4655930368716437	1.4655930897798493	0.7822031777802194	1	1.0662872232837488	2	0.2177968780205882	0.7822031219794119	0.0	1.3641883585041665	1.3641883830048966	1.4655930731521831	1.465593099474135	0.7822031219794119	1	1.0662872559497965	1	
exampleTumor1	m146	region2	1	0.9999999612855186	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.035789367554445735	0.9642106324455543	0.0	1.5368243368423458	1.5368243963397052	1.5567500905178853	1.5567501507866601	0.9642106324455543	1	0.8226633607235319	2	0.035789376397710716	0.9642106236022893	0.0	1.5368243513709952	1.5368243906980463	1.556750103642552	1.5567501434794992	0.9642106236022893	1	0.8226633837205451	1	
exampleTumor1	m147	region1	2	0.4644698416754414	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9920764165272958	0.007923583472704249	0.0	0.46597371620879796	1.0032378303140883	0.4644698416754414	1.0	0.007923583472704249	0	0.4179487090949129	3	0.992076416829479	0.007923583170521019	0.0	0.4659737204332723	1.0032378301607578	0.4644698459572693	1.0	0.007923583170521019	0	0.4179487077486066	1	
exampleTumor1	m147	region2	2	0.5783395106266414	0.5783395130938829	0.5608789113245486	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9983144228999666	0.0016855771000333847	0.0	0.57888014073974	1.0009347971272322	0.5783395106266414	1.0	0.0016855771000333847	0	0.3079229884198343	3	0.9983144229630189	0.0016855770369811473	0.0	0.5788801431867582	1.0009347970882763	0.5783395130938829	1.0	0.0016855770369811473	0	0.3079229880359732	1	
exampleTumor1	m148	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.00020714331159926925	0.9997928566884007	1.000096444498471	1.000096444498471	1.0	1.0	0.00020714331159926925	0	0.002107712874898622	3	0.9997928566094435	0.000207143390556523	0.0	1.000096426573441	1.0000964445351048	0.9999999820400683	1.0	0.000207143390556523	0	0.002107713599334461	1	
exampleTumor1	m148	region2	1	0.9999999612843907	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.933445178917104	0.06655482108289612	0.0	1.0370543652349749	1.037054405385168	0.9999999612843907	1.0	0.06655482108289612	0	0.2907670458987949	3	0.933445194102461	0.06655480589753901	0.0	1.0370543703431128	1.0370543968811423	0.9999999744101855	1.0	0.06655480589753901	0	0.2907669952707609	1	
exampleTumor1	m149	region1	2	0.4644698697903625	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.46449549854575795	1.0000551785100873	0.4644698697903625	1.0	5.517851008733521e-05	0	0.22269698031405655	3	1.0	0.0	0.0	0.46449547473030184	1.000055178550891	0.4644698459572693	1.0	5.517855089102377e-05	0	0.22269698070506883	1	
exampleTumor1	m149	region2	2	0.5783395055003757	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9558207816525667	0.04417921834743323	0.0	0.5844495156148767	1.0105647462370992	0.5783395055003757	1.0	0.04417921834743323	0	0.18298180666302805	3	0.955820785172754	0.044179214827246016	0.0	0.5844495230426172	1.0105647458117608	0.5783395130938829	1.0	0.044179214827246016	0	0.1829817955466181	1	
exampleTumor1	m150	region1	2	0.46446985893323933	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.46450677063999973	1.0000794706180616	0.46446985893323933	1.0	7.947061806152279e-05	0	0.0008296798845750223	1	1.0	0.0	0.0	0.46450675767768157	1.000079470649674	0.4644698459572693	1.0	7.947064967418723e-05	0	0.0008296801829999984	1	
exampleTumor1	m150	region2	2	0.5783395276840421	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.5783405837341169	1.0000018260036263	0.5783395276840421	1.0	1.8260036263769576e-06	0	2.5953683198190963e-05	1	1.0	0.0	0.0	0.5783405691445479	1.000001826004693	0.5783395130938829	1.0	1.8260046929923057e-06	0	2.5953697291648342e-05	1	
exampleTumor1	m151	region1	3	0.20466101811457912	0.20466086196598293	0.18776779171076713	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.2047847493281796	1.000604566588891	0.20466101811457912	1.0	0.0006045665888908534	0	0.22706358128618837	3	1.0	0.0	0.0	0.2047845936238654	1.000604569220973	0.20466086196598293	1.0	0.0006045692209730337	0	0.22706360020632865	1	
exampleTumor1	m151	region2	3	0.26801967686165107	0.26801886587083323	0.2487078336611672	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	1.0	0.0	0.0	0.5006118123197624	1.8678173863263514	0.5360393537233021	2.0	0.8678173863263514	1	0.41474715863026246	2	1.0	0.0	0.0	0.5006111617117912	1.867820610632132	0.5360377317416665	2.0	0.8678206106321319	1	0.4147405000010175	1	
exampleTumor1	m152	region1	1	0.9999999638995346	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.13006110502431278	0.8699388949756873	0.0	1.4050375030113664	1.405037553733876	1.4655930729715811	1.465593125880175	0.8699388949756873	1	0.9894985402272177	1	0.1300611377827967	0.8699388622172034	0.0	1.4050375137903535	1.4050375390247316	1.4655930911121149	1.465593117434067	0.8699388622172034	1	0.9894985797755944	1	
exampleTumor1	m152	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.0	0.9998640994623443	0.00013590053765562155	1.556674466590464	1.556674466590464	1.5567501292323664	1.5567501292323664	0.9998640994623443	1	0.6943988750866833	2	0.00013590045518910974	0.9998640995448109	0.0	1.5566744282533957	1.5566744680884066	1.556750103642552	1.5567501434794992	0.9998640995448109	1	0.6943988744096032	1	
exampleTumor1	m153	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.1974534394414099	0.8025465605585901	1.0919329607664952	1.0919329607664952	1.0	1.0	0.1974534394414099	0	0.6337161053453323	3	0.8025465167543939	0.19745348324560616	0.0	1.0919329614283697	1.0919329810394114	0.9999999820400683	1.0	0.19745348324560616	0	0.633716197134139	1	
exampleTumor1	m153	region2	1	0.9999999612863557	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.01103270327761115	0.9889672967223888	0.0	1.550607612399866	1.55060767242954	1.5567500905187224	1.556750150786194	0.9889672967223888	1	0.7461947067637094	2	0.011032706918319613	0.9889672930816804	0.0	1.5506076299862501	1.5506076696660127	1.556750103642552	1.5567501434794992	0.9889672930816804	1	0.7461947206080495	1	
exampleTumor1	m154	region1	1	0.9999999638952867	0.9999999820400683	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	1.0000023295698324	1.000002365674631	0.9999999638952867	1.0	2.3656746311763595e-06	0	3.3011679219727763e-05	1	1.0	0.0	0.0	1.0000023477128581	1.0000023656728323	0.9999999820400683	1.0	2.3656728323037043e-06	0	3.301165591630858e-05	1	
exampleTumor1	m154	region2	1	0.9999999612840864	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	1.0000001371607223	1.0000001758766428	0.9999999612840864	1.0	1.7587664256724312e-07	0	2.911370994133674e-06	1	1.0	0.0	0.0	1.0000001502867182	1.0000001758765371	0.9999999744101855	1.0	1.7587653701008713e-07	0	2.9113693524382e-06	1	
exampleTumor1	m155	region1	1	0.9999999638962797	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9876786226236619	0.01232137737633801	0.0	1.005736712074555	1.0057367483853934	0.9999999638962797	1.0	0.01232137737633801	0	0.07495562759381433	3	0.9876786269144696	0.012321373085530364	0.0	1.0057367283323515	1.0057367463953146	0.9999999820400683	1.0	0.012321373085530364	0	0.07495560580865902	1	
exampleTumor1	m155	region2	1	0.9999999595179342	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9999533964883213	4.66035116787557e-05	0.0	1.0000259060281407	1.0000259465112569	0.9999999595179342	1.0	4.66035116787557e-05	0	0.0005437212385837814	3	0.9999533965088773	4.660349112278453e-05	0.0	1.0000259209092945	1.000025946499773	0.9999999744101855	1.0	4.660349112278453e-05	0	0.0005437210193145362	1	
exampleTumor1	m156	region1	1	0.99999996389747	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.43428521436159684	0.5657147856384033	0.0	1.2633928595790127	1.263392905190693	0.99999996389747	1.0	0.5657147856384033	1	1.0766088845585138	3	0.43428527906953956	0.5657147209304605	0.0	1.2633928527258078	1.2633928754162576	0.9999999820400683	1.0	0.5657147209304605	1	1.076608856814416	1	
exampleTumor1	m156	region2	1	0.9999999612856852	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.1392125267700604	0.8607874732299396	0.0	1.479243481585657	1.479243538853557	1.5567500518037367	1.5567501120722504	0.8607874732299396	1	1.000183823662532	1	0.13921256315244743	0.8607874368475525	0.0	1.4792434801029621	1.4792435179565293	1.5567500780527375	1.556750117889684	0.8607874368475525	1	1.0001838647272807	1	
exampleTumor1	m157	region1	1	0.9999999638957947	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.998497715653403	0.0015022843465970319	0.0	1.0006994171083177	1.0006994532377762	0.9999999638957947	1.0	0.0015022843465970319	0	0.012308462166820265	3	0.9984977162558493	0.0015022837441507043	0.0	1.0006994349857252	1.000699452958219	0.9999999820400683	1.0	0.0015022837441507043	0	0.01230845783377789	1	
exampleTumor1	m157	region2	1	0.9999999612842313	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.999899621879895	0.00010037812010507392	0.0	1.000055846813629	1.0000558855315613	0.9999999612842313	1.0	0.00010037812010507392	0	0.001094087710980676	3	0.9998996219146329	0.00010037808536700849	0.0	1.0000558599209013	1.000055885512146	0.9999999744101855	1.0	0.00010037808536700849	0	0.0010940873670874525	1	
exampleTumor1	m158	region1	1	0.9999999638972534	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.4430666876681936	0.5569333123318065	0.0	1.2593042662782012	1.2593043117425458	0.9999999638972534	1.0	0.5569333123318065	1	1.0726870495777485	3	0.44306675036724114	0.5569332496327588	0.0	1.259304260280941	1.25930428289796	0.9999999820400683	1.0	0.5569332496327588	1	1.0726870204589254	1	
exampleTumor1	m158	region2	1	0.9999999612844376	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9894070860954138	0.010592913904586176	0.0	1.005897567264708	1.0058976062085996	0.9999999612844376	1.0	0.010592913904586176	0	0.06605107573359059	3	0.9894070894337157	0.010592910566284374	0.0	1.005897578601376	1.005897604342109	0.9999999744101855	1.0	0.010592910566284374	0	0.06605105827404553	1	
exampleTumor1	m159	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.0	0.9673519269099761	0.032648073090023995	1.450392391216851	1.450392391216851	1.4655931090720464	1.4655931090720464	0.9673519269099761	1	0.8143471974718293	1	0.032648065985772336	0.9673519340142277	0.0	1.4503923678778228	1.450392393926771	1.4655930911121149	1.465593117434067	0.9673519340142277	1	0.8143471783213984	1	
exampleTumor1	m159	region2	1	0.9999999612865694	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.004149837199800389	0.9958501628001997	0.0	1.5544396488452663	1.55443970902296	1.556750090518936	1.5567501507860748	0.9958501628001997	1	0.7171725020109834	2	0.0041498386505364115	0.9958501613494637	0.0	1.5544396676957621	1.5544397074735858	1.556750103642552	1.5567501434794992	0.9958501613494637	1	0.7171725089562088	1	
exampleTumor1	m160	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.0010957526722238503	0.9989042473277762	1.0005101748934346	1.0005101748934346	1.0	1.0	0.0010957526722238503	0	0.009323664030311884	3	0.9989042469276589	0.0010957530723410896	0.0	1.000510157109955	1.0005101750790495	0.9999999820400683	1.0	0.0010957530723410896	0	0.009323667034537951	1	
exampleTumor1	m160	region2	1	0.9999999612847535	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.999785487466928	0.00021451253307197662	0.0	1.0001193911611108	1.000119429880981	0.9999999612847535	1.0	0.00021451253307197662	0	0.0021751961928480118	3	0.9997854875576582	0.00021451244234177972	0.0	1.0001194042374366	1.0001194298303073	0.9999999744101855	1.0	0.00021451244234177972	0	0.002175195363567191	1	
exampleTumor1	m161	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.0013500593374466618	0.9986499406625533	1.0006285783243536	1.0006285783243536	1.0	1.0	0.0013500593374466618	0	0.011205598589472935	3	0.9986499401637831	0.0013500598362169791	0.0	1.0006285605845224	1.0006285785557434	0.9999999820400683	1.0	0.0013500598362169791	0	0.011205602230198279	1	
exampleTumor1	m161	region2	1	0.999999961286078	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.23974952140425115	0.7602504785957489	0.0	1.4232694987770895	1.423269553877436	1.5567500518045223	1.5567501120724248	0.7602504785957489	1	1.0777565102756497	1	0.23974958751258413	0.7602504124874159	0.0	1.4232694800841799	1.4232695165053828	1.5567500780527375	1.556750117889684	0.7602504124874159	1	1.077756540745371	1	
exampleTumor1	m162	region1	2	0.46446983267861913	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.464687984180395	1.0004696785160787	0.46446983267861913	1.0	0.0004696785160787871	0	0.22607764736602945	3	0.9999999999999999	0.0	0.0	0.4646879973601006	1.0004696782896243	0.4644698459572693	1.0	0.00046967828962441507	0	0.22607764568100983	1	
exampleTumor1	m162	region2	2	0.5783394795271658	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.8934565173000661	0.10654348269993388	0.0	0.5943758871439445	1.0277283640222687	0.5783394795271658	1.0	0.10654348269993388	0	0.35594670188399113	3	0.8934565425785248	0.1065434574214752	0.0	0.5943759192616773	1.0277283599074982	0.5783395130938829	1.0	0.1065434574214752	0	0.3559466357084868	1	
exampleTumor1	m163	region1	2	0.4644698476104483	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.46486628607835845	1.0008535289641507	0.4644698476104483	1.0	0.0008535289641506079	0	0.006884312146376748	1	1.0	0.0	0.0	0.4648662844421886	1.0008535290038092	0.4644698459572693	1.0	0.0008535290038089553	0	0.0068843124265738935	1	
exampleTumor1	m163	region2	2	0.5783395210026407	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.5785274219115547	1.0003248972309349	0.5783395210026407	1.0	0.000324897230934759	0	0.0029344195372104157	1	1.0	0.0	0.0	0.5785274140493597	1.0003248973158891	0.5783395130938829	1.0	0.00032489731588914594	0	0.002934420219536675	1	
exampleTumor1	m164	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.3087334606195173	0.6912665393804828	1.1437441718044132	1.1437441718044132	1.0	1.0	0.3087334606195173	0	0.8320812570748424	3	0.6912664686953118	0.3087335313046882	0.0	1.1437441839825935	1.1437442045241613	0.9999999820400683	1.0	0.3087335313046882	0	0.8320813630456388	1	
exampleTumor1	m164	region2	1	0.9999999612845079	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9998408519409944	0.00015914805900565563	0.0	1.0000885669838457	1.0000886057027683	0.9999999612845079	1.0	0.00015914805900565563	0	0.0016613057191562511	3	0.9998408520004729	0.0001591479995271763	0.0	1.000088580077453	1.0000886056695348	0.9999999744101855	1.0	0.0001591479995271763	0	0.0016613051577588338	1	
exampleTumor1	m165	region1	2	0.46446985438727223	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.4653420864003379	1.0018779087702394	0.46446985438727223	1.0	0.0018779087702394555	0	0.01366489787593865	1	1.0	0.0	0.0	0.4653420781331167	1.0018779091547907	0.4644698459572693	1.0	0.001877909154790515	0	0.013664900289272155	1	
exampleTumor1	m165	region2	2	0.5783395406764653	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.5783395591231085	1.0000000318958706	0.5783395406764653	1.0	3.189587066308102e-08	0	5.824437725787291e-07	1	1.0	0.0	0.0	0.5783395315405463	1.0000000318959072	0.5783395130938829	1.0	3.189590703382922e-08	0	5.82444400411095e-07	1	
exampleTumor1	m166	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.46293882727395536	0.5370611727260447	1.2155411279006483	1.2155411279006483	1.0	1.0	0.46293882727395536	0	1.011282341416424	3	0.5370610974511925	0.46293890254880754	0.0	1.215541140830993	1.2155411626620294	0.9999999820400683	1.0	0.46293890254880754	0	1.0112824047725655	1	
exampleTumor1	m166	region2	1	0.9999999612855008	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.39822552549175566	0.6017744745082443	0.0	1.3350379660880054	1.3350380177733336	0.9999999612855008	1.0	0.6017744745082443	1	1.089403896682848	3	0.3982256004919625	0.6017743995080376	0.0	1.335037941405367	1.3350379755687412	0.9999999744101855	1.0	0.6017743995080376	1	1.0894038756615607	1	
exampleTumor1	m167	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.0	0.9810037537355216	0.01899624626447828	1.4567485877130697	1.4567485877130697	1.4655931090720464	1.4655931090720464	0.9810037537355216	1	0.774086535952896	1	0.018996242170051855	0.9810037578299482	0.0	1.4567485628500954	1.4567485890132004	1.4655930911121149	1.465593117434067	0.9810037578299482	1	0.7740865226411452	1	
exampleTumor1	m167	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.1767900767856892	0.8232099232143107	1.0984278980974325	1.0984278980974325	1.0	1.0	0.1767900767856892	0	0.5890326037759728	3	0.8232098365490265	0.17679016345097354	0.0	1.0984279184965122	1.0984279466050797	0.9999999744101855	1.0	0.17679016345097354	0	0.5890327971604628	1	
exampleTumor1	m168	region1	1	0.9999999638954769	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9980226038196695	0.0019773961803305823	0.0	1.0009206258952477	1.0009206620330109	0.9999999638954769	1.0	0.0019773961803305823	0	0.015657284348466947	3	0.9980226045564118	0.001977395443588238	0.0	1.0009206437147566	1.0009206616912234	0.9999999820400683	1.0	0.001977395443588238	0	0.015657279252315325	1	
